Time,Position_X,Position_Y,Position_Z,Orientation_W,Orientation_X,Orientation_Y,Orientation_Z,Velocity_X,Velocity_Y,Velocity_Z,AngularVelocity_X,AngularVelocity_Y,AngularVelocity_Z,SemiMajorAxis,Eccentricity,Inclination,RAAN,ArgumentOfPeriapsis,MeanAnomaly,DeltaV
355.6,-2041.8,-5757.75,5021.21,1,0,0,0,-0.427388,2.49514,6.20251,0,0,0,7126.45,0.348845,98.7,257.7,273.269,126.699,3.88496
355.7,-2041.88,-5757.25,5022.45,1,0,0,0,-0.427223,2.4956,6.20211,0,0,0,7126.81,0.348909,98.7,257.7,273.277,126.701,3.88496
355.8,-2041.97,-5756.75,5023.69,1,0,0,0,-0.427058,2.49607,6.2017,0,0,0,7127.17,0.348973,98.7,257.7,273.284,126.702,3.88496
355.9,-2042.05,-5756.25,5024.93,1,0,0,0,-0.426894,2.49653,6.2013,0,0,0,7127.54,0.349037,98.7,257.7,273.292,126.703,3.88496
356,-2042.14,-5755.75,5026.17,1,0,0,0,-0.426729,2.49699,6.20089,0,0,0,7127.9,0.349101,98.7,257.7,273.3,126.705,3.88496
356.1,-2042.22,-5755.26,5027.41,1,0,0,0,-0.426565,2.49746,6.20049,0,0,0,7128.26,0.349165,98.7,257.7,273.308,126.706,3.88496
356.2,-2042.31,-5754.76,5028.65,1,0,0,0,-0.4264,2.49792,6.20008,0,0,0,7128.63,0.349229,98.7,257.7,273.316,126.707,3.88496
356.3,-2042.4,-5754.26,5029.89,1,0,0,0,-0.426236,2.49838,6.19968,0,0,0,7128.99,0.349293,98.7,257.7,273.324,126.709,3.88496
356.4,-2042.48,-5753.76,5031.13,1,0,0,0,-0.426072,2.49885,6.19927,0,0,0,7129.35,0.349357,98.7,257.7,273.331,126.71,3.88496
356.5,-2042.57,-5753.26,5032.37,1,0,0,0,-0.425907,2.49931,6.19887,0,0,0,7129.71,0.349421,98.7,257.7,273.339,126.711,3.88496
356.6,-2042.65,-5752.76,5033.61,1,0,0,0,-0.425743,2.49977,6.19846,0,0,0,7130.08,0.349485,98.7,257.7,273.347,126.713,3.88496
356.7,-2042.74,-5752.26,5034.85,1,0,0,0,-0.425578,2.50024,6.19806,0,0,0,7130.44,0.349549,98.7,257.7,273.355,126.714,3.88496
356.8,-2042.82,-5751.76,5036.09,1,0,0,0,-0.425414,2.5007,6.19765,0,0,0,7130.8,0.349613,98.7,257.7,273.363,126.715,3.88496
356.9,-2042.91,-5751.26,5037.33,1,0,0,0,-0.42525,2.50116,6.19725,0,0,0,7131.17,0.349677,98.7,257.7,273.37,126.717,3.88496
357,-2042.99,-5750.76,5038.57,1,0,0,0,-0.425085,2.50162,6.19684,0,0,0,7131.53,0.349741,98.7,257.7,273.378,126.718,3.88496
357.1,-2043.08,-5750.26,5039.81,1,0,0,0,-0.424921,2.50209,6.19644,0,0,0,7131.89,0.349805,98.7,257.7,273.386,126.719,3.88496
357.2,-2043.16,-5749.75,5041.05,1,0,0,0,-0.424757,2.50255,6.19603,0,0,0,7132.26,0.349869,98.7,257.7,273.394,126.721,3.88496
357.3,-2043.25,-5749.25,5042.29,1,0,0,0,-0.424593,2.50301,6.19562,0,0,0,7132.62,0.349933,98.7,257.7,273.402,126.722,3.88496
357.4,-2043.33,-5748.75,5043.53,1,0,0,0,-0.424428,2.50347,6.19522,0,0,0,7132.98,0.349997,98.7,257.7,273.409,126.723,3.88496
357.5,-2043.42,-5748.25,5044.77,1,0,0,0,-0.424264,2.50394,6.19481,0,0,0,7133.35,0.350061,98.7,257.7,273.417,126.725,3.88496
357.6,-2043.5,-5747.75,5046,1,0,0,0,-0.4241,2.5044,6.19441,0,0,0,7133.71,0.350124,98.7,257.7,273.425,126.726,3.88496
357.7,-2043.59,-5747.25,5047.24,1,0,0,0,-0.423936,2.50486,6.194,0,0,0,7134.07,0.350188,98.7,257.7,273.433,126.727,3.88496
357.8,-2043.67,-5746.75,5048.48,1,0,0,0,-0.423772,2.50532,6.1936,0,0,0,7134.44,0.350252,98.7,257.7,273.441,126.729,3.88496
357.9,-2043.75,-5746.25,5049.72,1,0,0,0,-0.423608,2.50578,6.19319,0,0,0,7134.8,0.350316,98.7,257.7,273.448,126.73,3.88496
358,-2043.84,-5745.75,5050.96,1,0,0,0,-0.423443,2.50624,6.19279,0,0,0,7135.17,0.35038,98.7,257.7,273.456,126.731,3.88496
358.1,-2043.92,-5745.25,5052.2,1,0,0,0,-0.423279,2.50671,6.19238,0,0,0,7135.53,0.350444,98.7,257.7,273.464,126.733,3.88496
358.2,-2044.01,-5744.74,5053.44,1,0,0,0,-0.423115,2.50717,6.19198,0,0,0,7135.89,0.350508,98.7,257.7,273.472,126.734,3.88496
358.3,-2044.09,-5744.24,5054.67,1,0,0,0,-0.422951,2.50763,6.19157,0,0,0,7136.26,0.350571,98.7,257.7,273.48,126.735,3.88496
358.4,-2044.18,-5743.74,5055.91,1,0,0,0,-0.422787,2.50809,6.19117,0,0,0,7136.62,0.350635,98.7,257.7,273.487,126.737,3.88496
358.5,-2044.26,-5743.24,5057.15,1,0,0,0,-0.422623,2.50855,6.19076,0,0,0,7136.99,0.350699,98.7,257.7,273.495,126.738,3.88496
358.6,-2044.35,-5742.74,5058.39,1,0,0,0,-0.422459,2.50901,6.19035,0,0,0,7137.35,0.350763,98.7,257.7,273.503,126.739,3.88496
358.7,-2044.43,-5742.24,5059.63,1,0,0,0,-0.422295,2.50947,6.18995,0,0,0,7137.71,0.350827,98.7,257.7,273.511,126.741,3.88496
358.8,-2044.52,-5741.73,5060.86,1,0,0,0,-0.422131,2.50993,6.18954,0,0,0,7138.08,0.35089,98.7,257.7,273.519,126.742,3.88496
358.9,-2044.6,-5741.23,5062.1,1,0,0,0,-0.421967,2.51039,6.18914,0,0,0,7138.44,0.350954,98.7,257.7,273.526,126.743,3.88496
359,-2044.68,-5740.73,5063.34,1,0,0,0,-0.421804,2.51085,6.18873,0,0,0,7138.81,0.351018,98.7,257.7,273.534,126.745,3.88496
359.1,-2044.77,-5740.23,5064.58,1,0,0,0,-0.42164,2.51131,6.18833,0,0,0,7139.17,0.351082,98.7,257.7,273.542,126.746,3.88496
359.2,-2044.85,-5739.73,5065.82,1,0,0,0,-0.421476,2.51177,6.18792,0,0,0,7139.54,0.351145,98.7,257.7,273.55,126.747,3.88496
359.3,-2044.94,-5739.22,5067.05,1,0,0,0,-0.421312,2.51223,6.18751,0,0,0,7139.9,0.351209,98.7,257.7,273.557,126.749,3.88496
359.4,-2045.02,-5738.72,5068.29,1,0,0,0,-0.421148,2.51269,6.18711,0,0,0,7140.27,0.351273,98.7,257.7,273.565,126.75,3.88496
359.5,-2045.11,-5738.22,5069.53,1,0,0,0,-0.420984,2.51315,6.1867,0,0,0,7140.63,0.351336,98.7,257.7,273.573,126.751,3.88496
359.6,-2045.19,-5737.72,5070.76,1,0,0,0,-0.420821,2.51361,6.1863,0,0,0,7140.99,0.3514,98.7,257.7,273.581,126.753,3.88496
359.7,-2045.27,-5737.21,5072,1,0,0,0,-0.420657,2.51407,6.18589,0,0,0,7141.36,0.351464,98.7,257.7,273.588,126.754,3.88496
359.8,-2045.36,-5736.71,5073.24,1,0,0,0,-0.420493,2.51453,6.18548,0,0,0,7141.72,0.351528,98.7,257.7,273.596,126.755,3.88496
359.9,-2045.44,-5736.21,5074.48,1,0,0,0,-0.42033,2.51499,6.18508,0,0,0,7142.09,0.351591,98.7,257.7,273.604,126.757,3.88496
360,-2045.53,-5735.7,5075.71,1,0,0,0,-0.420166,2.51545,6.18467,0,0,0,7142.45,0.351655,98.7,257.7,273.612,126.758,3.88496
360.1,-2045.61,-5735.2,5076.95,1,0,0,0,-0.420002,2.51591,6.18427,0,0,0,7142.82,0.351719,98.7,257.7,273.619,126.76,3.88496
360.2,-2045.69,-5734.7,5078.19,1,0,0,0,-0.419839,2.51636,6.18386,0,0,0,7143.18,0.351782,98.7,257.7,273.627,126.761,3.88496
360.3,-2045.78,-5734.19,5079.42,1,0,0,0,-0.419675,2.51682,6.18345,0,0,0,7143.55,0.351846,98.7,257.7,273.635,126.762,3.88496
360.4,-2045.86,-5733.69,5080.66,1,0,0,0,-0.419511,2.51728,6.18305,0,0,0,7143.91,0.35191,98.7,257.7,273.643,126.764,3.88496
360.5,-2045.95,-5733.19,5081.9,1,0,0,0,-0.419348,2.51774,6.18264,0,0,0,7144.28,0.351973,98.7,257.7,273.65,126.765,3.88496
360.6,-2046.03,-5732.68,5083.13,1,0,0,0,-0.419184,2.5182,6.18223,0,0,0,7144.64,0.352037,98.7,257.7,273.658,126.766,3.88496
360.7,-2046.11,-5732.18,5084.37,1,0,0,0,-0.419021,2.51866,6.18183,0,0,0,7145.01,0.3521,98.7,257.7,273.666,126.768,3.88496
360.8,-2046.2,-5731.68,5085.61,1,0,0,0,-0.418857,2.51911,6.18142,0,0,0,7145.38,0.352164,98.7,257.7,273.674,126.769,3.88496
360.9,-2046.28,-5731.17,5086.84,1,0,0,0,-0.418694,2.51957,6.18102,0,0,0,7145.74,0.352228,98.7,257.7,273.681,126.77,3.88496
361,-2046.36,-5730.67,5088.08,1,0,0,0,-0.41853,2.52003,6.18061,0,0,0,7146.11,0.352291,98.7,257.7,273.689,126.772,3.88496
361.1,-2046.45,-5730.16,5089.31,1,0,0,0,-0.418367,2.52049,6.1802,0,0,0,7146.47,0.352355,98.7,257.7,273.697,126.773,3.88496
361.2,-2046.53,-5729.66,5090.55,1,0,0,0,-0.418203,2.52095,6.1798,0,0,0,7146.84,0.352418,98.7,257.7,273.705,126.775,3.88496
361.3,-2046.62,-5729.15,5091.79,1,0,0,0,-0.41804,2.5214,6.17939,0,0,0,7147.2,0.352482,98.7,257.7,273.712,126.776,3.88496
361.4,-2046.7,-5728.65,5093.02,1,0,0,0,-0.417877,2.52186,6.17898,0,0,0,7147.57,0.352545,98.7,257.7,273.72,126.777,3.88496
361.5,-2046.78,-5728.15,5094.26,1,0,0,0,-0.417713,2.52232,6.17858,0,0,0,7147.93,0.352609,98.7,257.7,273.728,126.779,3.88496
361.6,-2046.87,-5727.64,5095.49,1,0,0,0,-0.41755,2.52277,6.17817,0,0,0,7148.3,0.352673,98.7,257.7,273.735,126.78,3.88496
361.7,-2046.95,-5727.14,5096.73,1,0,0,0,-0.417387,2.52323,6.17776,0,0,0,7148.67,0.352736,98.7,257.7,273.743,126.781,3.88496
361.8,-2047.03,-5726.63,5097.96,1,0,0,0,-0.417223,2.52369,6.17736,0,0,0,7149.03,0.3528,98.7,257.7,273.751,126.783,3.88496
361.9,-2047.12,-5726.13,5099.2,1,0,0,0,-0.41706,2.52415,6.17695,0,0,0,7149.4,0.352863,98.7,257.7,273.759,126.784,3.88496
362,-2047.2,-5725.62,5100.43,1,0,0,0,-0.416897,2.5246,6.17654,0,0,0,7149.76,0.352927,98.7,257.7,273.766,126.786,3.88496
362.1,-2047.28,-5725.12,5101.67,1,0,0,0,-0.416734,2.52506,6.17614,0,0,0,7150.13,0.35299,98.7,257.7,273.774,126.787,3.88496
362.2,-2047.41,-5724.36,5103.52,1,0,0,0,-0.415561,2.5194,6.16078,0,0,0,7123.24,0.354326,98.7,257.7,273.163,127.411,4.0468
362.3,-2047.49,-5723.86,5104.75,1,0,0,0,-0.415398,2.51986,6.16037,0,0,0,7123.6,0.354389,98.7,257.7,273.171,127.413,4.0468
362.4,-2047.57,-5723.35,5105.98,1,0,0,0,-0.415235,2.52031,6.15997,0,0,0,7123.97,0.354451,98.7,257.7,273.179,127.414,4.0468
362.5,-2047.66,-5722.85,5107.21,1,0,0,0,-0.415072,2.52077,6.15956,0,0,0,7124.33,0.354514,98.7,257.7,273.186,127.415,4.0468
362.6,-2047.74,-5722.35,5108.45,1,0,0,0,-0.414909,2.52123,6.15915,0,0,0,7124.69,0.354577,98.7,257.7,273.194,127.417,4.0468
362.7,-2047.82,-5721.84,5109.68,1,0,0,0,-0.414746,2.52168,6.15875,0,0,0,7125.06,0.35464,98.7,257.7,273.202,127.418,4.0468
362.8,-2047.91,-5721.34,5110.91,1,0,0,0,-0.414583,2.52214,6.15834,0,0,0,7125.42,0.354703,98.7,257.7,273.21,127.419,4.0468
362.9,-2047.99,-5720.83,5112.14,1,0,0,0,-0.41442,2.52259,6.15793,0,0,0,7125.78,0.354765,98.7,257.7,273.217,127.421,4.0468
363,-2048.07,-5720.33,5113.37,1,0,0,0,-0.414257,2.52305,6.15752,0,0,0,7126.14,0.354828,98.7,257.7,273.225,127.422,4.0468
363.1,-2048.15,-5719.82,5114.6,1,0,0,0,-0.414094,2.5235,6.15712,0,0,0,7126.51,0.354891,98.7,257.7,273.233,127.423,4.0468
363.2,-2048.24,-5719.32,5115.84,1,0,0,0,-0.413931,2.52396,6.15671,0,0,0,7126.87,0.354954,98.7,257.7,273.241,127.424,4.0468
363.3,-2048.32,-5718.81,5117.07,1,0,0,0,-0.413768,2.52441,6.1563,0,0,0,7127.23,0.355016,98.7,257.7,273.248,127.426,4.0468
363.4,-2048.4,-5718.31,5118.3,1,0,0,0,-0.413605,2.52487,6.1559,0,0,0,7127.6,0.355079,98.7,257.7,273.256,127.427,4.0468
363.5,-2048.49,-5717.8,5119.53,1,0,0,0,-0.413442,2.52532,6.15549,0,0,0,7127.96,0.355142,98.7,257.7,273.264,127.428,4.0468
363.6,-2048.57,-5717.3,5120.76,1,0,0,0,-0.413279,2.52578,6.15508,0,0,0,7128.32,0.355204,98.7,257.7,273.272,127.43,4.0468
363.7,-2048.65,-5716.79,5121.99,1,0,0,0,-0.413116,2.52623,6.15468,0,0,0,7128.69,0.355267,98.7,257.7,273.279,127.431,4.0468
363.8,-2048.73,-5716.29,5123.22,1,0,0,0,-0.412953,2.52669,6.15427,0,0,0,7129.05,0.35533,98.7,257.7,273.287,127.432,4.0468
363.9,-2048.82,-5715.78,5124.45,1,0,0,0,-0.41279,2.52714,6.15386,0,0,0,7129.41,0.355392,98.7,257.7,273.295,127.434,4.0468
364,-2048.9,-5715.28,5125.68,1,0,0,0,-0.412627,2.5276,6.15345,0,0,0,7129.78,0.355455,98.7,257.7,273.303,127.435,4.0468
364.1,-2048.98,-5714.77,5126.91,1,0,0,0,-0.412465,2.52805,6.15305,0,0,0,7130.14,0.355518,98.7,257.7,273.31,127.436,4.0468
364.2,-2049.06,-5714.26,5128.14,1,0,0,0,-0.412302,2.5285,6.15264,0,0,0,7130.5,0.35558,98.7,257.7,273.318,127.437,4.0468
364.3,-2049.15,-5713.76,5129.37,1,0,0,0,-0.412139,2.52896,6.15223,0,0,0,7130.87,0.355643,98.7,257.7,273.326,127.439,4.0468
364.4,-2049.23,-5713.25,5130.6,1,0,0,0,-0.411976,2.52941,6.15182,0,0,0,7131.23,0.355706,98.7,257.7,273.333,127.44,4.0468
364.5,-2049.31,-5712.75,5131.84,1,0,0,0,-0.411814,2.52987,6.15142,0,0,0,7131.59,0.355768,98.7,257.7,273.341,127.441,4.0468
364.6,-2049.39,-5712.24,5133.07,1,0,0,0,-0.411651,2.53032,6.15101,0,0,0,7131.96,0.355831,98.7,257.7,273.349,127.443,4.0468
364.7,-2049.48,-5711.73,5134.3,1,0,0,0,-0.411488,2.53077,6.1506,0,0,0,7132.32,0.355893,98.7,257.7,273.357,127.444,4.0468
364.8,-2049.56,-5711.23,5135.53,1,0,0,0,-0.411326,2.53123,6.15019,0,0,0,7132.69,0.355956,98.7,257.7,273.364,127.445,4.0468
364.9,-2049.64,-5710.72,5136.76,1,0,0,0,-0.411163,2.53168,6.14979,0,0,0,7133.05,0.356019,98.7,257.7,273.372,127.447,4.0468
365,-2049.72,-5710.22,5137.99,1,0,0,0,-0.411,2.53213,6.14938,0,0,0,7133.41,0.356081,98.7,257.7,273.38,127.448,4.0468
365.1,-2049.8,-5709.71,5139.22,1,0,0,0,-0.410838,2.53259,6.14897,0,0,0,7133.78,0.356144,98.7,257.7,273.388,127.449,4.0468
365.2,-2049.89,-5709.2,5140.44,1,0,0,0,-0.410675,2.53304,6.14856,0,0,0,7134.14,0.356206,98.7,257.7,273.395,127.451,4.0468
365.3,-2049.97,-5708.7,5141.67,1,0,0,0,-0.410513,2.53349,6.14816,0,0,0,7134.51,0.356269,98.7,257.7,273.403,127.452,4.0468
365.4,-2050.05,-5708.19,5142.9,1,0,0,0,-0.41035,2.53394,6.14775,0,0,0,7134.87,0.356332,98.7,257.7,273.411,127.453,4.0468
365.5,-2050.13,-5707.68,5144.13,1,0,0,0,-0.410188,2.5344,6.14734,0,0,0,7135.24,0.356394,98.7,257.7,273.418,127.455,4.0468
365.6,-2050.21,-5707.18,5145.36,1,0,0,0,-0.410025,2.53485,6.14693,0,0,0,7135.6,0.356457,98.7,257.7,273.426,127.456,4.0468
365.7,-2050.3,-5706.67,5146.59,1,0,0,0,-0.409863,2.5353,6.14653,0,0,0,7135.96,0.356519,98.7,257.7,273.434,127.457,4.0468
365.8,-2050.38,-5706.16,5147.82,1,0,0,0,-0.4097,2.53575,6.14612,0,0,0,7136.33,0.356582,98.7,257.7,273.441,127.459,4.0468
365.9,-2050.46,-5705.65,5149.05,1,0,0,0,-0.409538,2.5362,6.14571,0,0,0,7136.69,0.356644,98.7,257.7,273.449,127.46,4.0468
366,-2050.54,-5705.15,5150.28,1,0,0,0,-0.409376,2.53666,6.1453,0,0,0,7137.06,0.356707,98.7,257.7,273.457,127.461,4.0468
366.1,-2050.62,-5704.64,5151.51,1,0,0,0,-0.409213,2.53711,6.14489,0,0,0,7137.42,0.356769,98.7,257.7,273.465,127.463,4.0468
366.2,-2050.71,-5704.13,5152.74,1,0,0,0,-0.409051,2.53756,6.14449,0,0,0,7137.79,0.356832,98.7,257.7,273.472,127.464,4.0468
366.3,-2050.79,-5703.62,5153.97,1,0,0,0,-0.408888,2.53801,6.14408,0,0,0,7138.15,0.356894,98.7,257.7,273.48,127.465,4.0468
366.4,-2050.87,-5703.12,5155.2,1,0,0,0,-0.408726,2.53846,6.14367,0,0,0,7138.52,0.356957,98.7,257.7,273.488,127.467,4.0468
366.5,-2050.95,-5702.61,5156.42,1,0,0,0,-0.408564,2.53891,6.14326,0,0,0,7138.88,0.357019,98.7,257.7,273.495,127.468,4.0468
366.6,-2051.03,-5702.1,5157.65,1,0,0,0,-0.408402,2.53937,6.14286,0,0,0,7139.25,0.357081,98.7,257.7,273.503,127.469,4.0468
366.7,-2051.11,-5701.59,5158.88,1,0,0,0,-0.408239,2.53982,6.14245,0,0,0,7139.61,0.357144,98.7,257.7,273.511,127.471,4.0468
366.8,-2051.2,-5701.08,5160.11,1,0,0,0,-0.408077,2.54027,6.14204,0,0,0,7139.98,0.357206,98.7,257.7,273.518,127.472,4.0468
366.9,-2051.28,-5700.58,5161.34,1,0,0,0,-0.407915,2.54072,6.14163,0,0,0,7140.34,0.357269,98.7,257.7,273.526,127.473,4.0468
367,-2051.36,-5700.07,5162.57,1,0,0,0,-0.407753,2.54117,6.14122,0,0,0,7140.71,0.357331,98.7,257.7,273.534,127.475,4.0468
367.1,-2051.44,-5699.56,5163.79,1,0,0,0,-0.407591,2.54162,6.14082,0,0,0,7141.07,0.357394,98.7,257.7,273.541,127.476,4.0468
367.2,-2051.52,-5699.05,5165.02,1,0,0,0,-0.407428,2.54207,6.14041,0,0,0,7141.44,0.357456,98.7,257.7,273.549,127.477,4.0468
367.3,-2051.6,-5698.54,5166.25,1,0,0,0,-0.407266,2.54252,6.14,0,0,0,7141.8,0.357518,98.7,257.7,273.557,127.479,4.0468
367.4,-2051.68,-5698.03,5167.48,1,0,0,0,-0.407104,2.54297,6.13959,0,0,0,7142.17,0.357581,98.7,257.7,273.564,127.48,4.0468
367.5,-2051.77,-5697.53,5168.71,1,0,0,0,-0.406942,2.54342,6.13918,0,0,0,7142.53,0.357643,98.7,257.7,273.572,127.481,4.0468
367.6,-2051.85,-5697.02,5169.93,1,0,0,0,-0.40678,2.54387,6.13877,0,0,0,7142.9,0.357706,98.7,257.7,273.58,127.483,4.0468
367.7,-2051.93,-5696.51,5171.16,1,0,0,0,-0.406618,2.54432,6.13837,0,0,0,7143.26,0.357768,98.7,257.7,273.587,127.484,4.0468
367.8,-2052.01,-5696,5172.39,1,0,0,0,-0.406456,2.54477,6.13796,0,0,0,7143.63,0.35783,98.7,257.7,273.595,127.485,4.0468
367.9,-2052.09,-5695.49,5173.62,1,0,0,0,-0.406294,2.54522,6.13755,0,0,0,7144,0.357893,98.7,257.7,273.603,127.487,4.0468
368,-2052.17,-5694.98,5174.84,1,0,0,0,-0.406132,2.54567,6.13714,0,0,0,7144.36,0.357955,98.7,257.7,273.61,127.488,4.0468
368.1,-2052.25,-5694.47,5176.07,1,0,0,0,-0.40597,2.54612,6.13673,0,0,0,7144.73,0.358017,98.7,257.7,273.618,127.489,4.0468
368.2,-2052.34,-5693.96,5177.3,1,0,0,0,-0.405808,2.54657,6.13632,0,0,0,7145.09,0.35808,98.7,257.7,273.626,127.491,4.0468
368.3,-2052.42,-5693.45,5178.53,1,0,0,0,-0.405646,2.54702,6.13592,0,0,0,7145.46,0.358142,98.7,257.7,273.633,127.492,4.0468
368.4,-2052.5,-5692.94,5179.75,1,0,0,0,-0.405484,2.54747,6.13551,0,0,0,7145.82,0.358204,98.7,257.7,273.641,127.493,4.0468
368.5,-2052.58,-5692.43,5180.98,1,0,0,0,-0.405323,2.54792,6.1351,0,0,0,7146.19,0.358266,98.7,257.7,273.649,127.495,4.0468
368.6,-2052.66,-5691.92,5182.21,1,0,0,0,-0.405161,2.54836,6.13469,0,0,0,7146.56,0.358329,98.7,257.7,273.656,127.496,4.0468
368.7,-2052.74,-5691.41,5183.43,1,0,0,0,-0.404999,2.54881,6.13428,0,0,0,7146.92,0.358391,98.7,257.7,273.664,127.498,4.0468
368.8,-2052.82,-5690.9,5184.66,1,0,0,0,-0.404837,2.54926,6.13387,0,0,0,7147.29,0.358453,98.7,257.7,273.671,127.499,4.0468
368.9,-2052.9,-5690.39,5185.89,1,0,0,0,-0.404675,2.54971,6.13346,0,0,0,7147.65,0.358516,98.7,257.7,273.679,127.5,4.0468
369,-2052.98,-5689.88,5187.11,1,0,0,0,-0.404514,2.55016,6.13306,0,0,0,7148.02,0.358578,98.7,257.7,273.687,127.502,4.0468
369.1,-2053.06,-5689.37,5188.34,1,0,0,0,-0.404352,2.55061,6.13265,0,0,0,7148.39,0.35864,98.7,257.7,273.694,127.503,4.0468
369.2,-2053.15,-5688.86,5189.57,1,0,0,0,-0.40419,2.55106,6.13224,0,0,0,7148.75,0.358702,98.7,257.7,273.702,127.504,4.0468
369.3,-2053.23,-5688.35,5190.79,1,0,0,0,-0.404028,2.5515,6.13183,0,0,0,7149.12,0.358765,98.7,257.7,273.71,127.506,4.0468
369.4,-2053.31,-5687.84,5192.02,1,0,0,0,-0.403867,2.55195,6.13142,0,0,0,7149.49,0.358827,98.7,257.7,273.717,127.507,4.0468
369.5,-2053.39,-5687.33,5193.25,1,0,0,0,-0.403705,2.5524,6.13101,0,0,0,7149.85,0.358889,98.7,257.7,273.725,127.508,4.0468
369.6,-2053.47,-5686.82,5194.47,1,0,0,0,-0.403543,2.55285,6.1306,0,0,0,7150.22,0.358951,98.7,257.7,273.733,127.51,4.0468
369.7,-2053.59,-5686.06,5196.31,1,0,0,0,-0.4024,2.54708,6.11527,0,0,0,7123.45,0.36031,98.7,257.7,273.134,128.121,4.20873
369.8,-2053.67,-5685.55,5197.53,1,0,0,0,-0.402238,2.54753,6.11486,0,0,0,7123.81,0.360372,98.7,257.7,273.142,128.123,4.20873
369.9,-2053.75,-5685.04,5198.75,1,0,0,0,-0.402076,2.54797,6.11446,0,0,0,7124.17,0.360433,98.7,257.7,273.15,128.124,4.20873
370,-2053.83,-5684.53,5199.97,1,0,0,0,-0.401915,2.54842,6.11405,0,0,0,7124.54,0.360495,98.7,257.7,273.157,128.125,4.20873
370.1,-2053.91,-5684.02,5201.2,1,0,0,0,-0.401753,2.54887,6.11364,0,0,0,7124.9,0.360556,98.7,257.7,273.165,128.127,4.20873
370.2,-2053.99,-5683.51,5202.42,1,0,0,0,-0.401592,2.54932,6.11323,0,0,0,7125.26,0.360618,98.7,257.7,273.173,128.128,4.20873
370.3,-2054.07,-5683,5203.64,1,0,0,0,-0.40143,2.54976,6.11282,0,0,0,7125.62,0.360679,98.7,257.7,273.18,128.129,4.20873
370.4,-2054.15,-5682.49,5204.87,1,0,0,0,-0.401269,2.55021,6.11241,0,0,0,7125.99,0.360741,98.7,257.7,273.188,128.13,4.20873
370.5,-2054.23,-5681.98,5206.09,1,0,0,0,-0.401108,2.55066,6.112,0,0,0,7126.35,0.360802,98.7,257.7,273.196,128.132,4.20873
370.6,-2054.31,-5681.47,5207.31,1,0,0,0,-0.400946,2.5511,6.11159,0,0,0,7126.71,0.360864,98.7,257.7,273.203,128.133,4.20873
370.7,-2054.39,-5680.96,5208.53,1,0,0,0,-0.400785,2.55155,6.11118,0,0,0,7127.08,0.360925,98.7,257.7,273.211,128.134,4.20873
370.8,-2054.47,-5680.45,5209.75,1,0,0,0,-0.400623,2.552,6.11077,0,0,0,7127.44,0.360986,98.7,257.7,273.219,128.136,4.20873
370.9,-2054.55,-5679.94,5210.98,1,0,0,0,-0.400462,2.55244,6.11037,0,0,0,7127.81,0.361048,98.7,257.7,273.226,128.137,4.20873
371,-2054.63,-5679.43,5212.2,1,0,0,0,-0.400301,2.55289,6.10996,0,0,0,7128.17,0.361109,98.7,257.7,273.234,128.138,4.20873
371.1,-2054.71,-5678.92,5213.42,1,0,0,0,-0.400139,2.55333,6.10955,0,0,0,7128.53,0.361171,98.7,257.7,273.242,128.139,4.20873
371.2,-2054.79,-5678.41,5214.64,1,0,0,0,-0.399978,2.55378,6.10914,0,0,0,7128.9,0.361232,98.7,257.7,273.249,128.141,4.20873
371.3,-2054.87,-5677.9,5215.86,1,0,0,0,-0.399817,2.55422,6.10873,0,0,0,7129.26,0.361294,98.7,257.7,273.257,128.142,4.20873
371.4,-2054.95,-5677.38,5217.09,1,0,0,0,-0.399656,2.55467,6.10832,0,0,0,7129.62,0.361355,98.7,257.7,273.265,128.143,4.20873
371.5,-2055.03,-5676.87,5218.31,1,0,0,0,-0.399495,2.55512,6.10791,0,0,0,7129.99,0.361416,98.7,257.7,273.272,128.145,4.20873
371.6,-2055.11,-5676.36,5219.53,1,0,0,0,-0.399333,2.55556,6.1075,0,0,0,7130.35,0.361478,98.7,257.7,273.28,128.146,4.20873
371.7,-2055.19,-5675.85,5220.75,1,0,0,0,-0.399172,2.55601,6.10709,0,0,0,7130.72,0.361539,98.7,257.7,273.288,128.147,4.20873
371.8,-2055.27,-5675.34,5221.97,1,0,0,0,-0.399011,2.55645,6.10668,0,0,0,7131.08,0.3616,98.7,257.7,273.295,128.149,4.20873
371.9,-2055.35,-5674.83,5223.19,1,0,0,0,-0.39885,2.5569,6.10627,0,0,0,7131.44,0.361662,98.7,257.7,273.303,128.15,4.20873
372,-2055.43,-5674.32,5224.41,1,0,0,0,-0.398689,2.55734,6.10586,0,0,0,7131.81,0.361723,98.7,257.7,273.31,128.151,4.20873
372.1,-2055.51,-5673.81,5225.63,1,0,0,0,-0.398528,2.55779,6.10545,0,0,0,7132.17,0.361784,98.7,257.7,273.318,128.152,4.20873
372.2,-2055.59,-5673.29,5226.86,1,0,0,0,-0.398367,2.55823,6.10504,0,0,0,7132.54,0.361846,98.7,257.7,273.326,128.154,4.20873
372.3,-2055.67,-5672.78,5228.08,1,0,0,0,-0.398206,2.55867,6.10463,0,0,0,7132.9,0.361907,98.7,257.7,273.333,128.155,4.20873
372.4,-2055.75,-5672.27,5229.3,1,0,0,0,-0.398045,2.55912,6.10423,0,0,0,7133.26,0.361968,98.7,257.7,273.341,128.156,4.20873
